	Imax	E	PIL	Mt	TsW	NbxW	MeanD	Eday_of_week	class
0	12	4,3356433544517525	2,5669999999999997	18,20221843003413	100,62735849056604	0,6415094339622641	0,0	0,845789630193263	0
1	32	6,5031115403479145	2,5669999999999997	18,97094674556213	60,49226415094339	0,16981132075471694	35,0	1,9427637885377385	1
2	360	6,504978723856246	2,752	28,764242424242425	125,36867924528302	0,2830188679245283	24,266666666666666	2,3964103912938843	1
3	80	4,4946803684089085	2,5669999999999997	33,86607142857143	17,891509433962266	0,09433962264150944	55,4	1,1779653169582591	0
4	32	0,0	2,5669999999999997	292,0	16,528301886792452	0,05660377358490566	13,0	0,9182958340544896	1
5	144	5,737287322508223	2,5669999999999997	45,326470588235296	87,23207547169814	0,2641509433962264	24,42857142857143	2,4973016160711814	1
6	120	6,809252287603169	2,5669999999999997	17,235665634674927	105,04000000000002	0,3962264150943397	17,0	2,0382459086049685	1
7	144	5,440223928941852	2,5669999999999997	89,09850000000002	100,86622641509436	0,22641509433962265	29,41666666666667	1,4832194462630237	1
8	288	8,65635526211226	2,5669999999999997	25,356005917159766	1131,9303773584904	1,69811320754717	3,588888888888889	2,4270864818511138	2
9	50	4,778317922733982	2,5669999999999997	29,934776119402986	37,84207547169812	0,1320754716981132	40,285714285714285	1,3525386751796495	1
10	48	3,7004397181410926	2,5669999999999997	37,66153846153846	9,237735849056603	0,018867924528301886	0,0	0,0	1
11	24	4,773557262275187	2,5669999999999997	19,961	11,298679245283019	0,05660377358490566	107,33333333333331	1,5240979830688348	0
12	2400	4,929618332611108	2,5669999999999997	266,9442660550459	1097,9971698113206	1,1320754716981132	5,283333333333333	2,273317359597528	2
13	24	4,418295834054488	2,5669999999999997	16,226666666666667	7,3479245283018875	0,03773584905660377	56,0	0,0	0
14	336	7,137368218593862	1,271	27,463000000000008	119,17905660377363	0,2830188679245283	22,13333333333333	2,3317947090146967	1
15	600	8,429370483490809	2,5669999999999997	93,31546891464701	1670,8750943396228	0,5849056603773585	11,483870967741936	1,43186885657257	2
16	32	4,5661089398374815	2,5669999999999997	25,423571428571428	13,431320754716984	0,05660377358490566	121,66666666666669	1,560050878904493	0
17	8	0,0	2,5669999999999997	79,6	1,50188679245283	0,018867924528301886	0,0	0,0	0
18	192	7,571948778318593	2,5669999999999997	58,911848739495795	529,0950943396226	1,169811320754717	5,693548387096773	2,3432604335115648	1
19	288	5,1975687921995375	2,5669999999999997	46,83354223433243	324,30018867924525	0,6981132075471698	9,594594594594595	2,4924729539242394	1
20	120	4,607264455478377	2,5669999999999997	95,56451612903228	55,89622641509435	0,1320754716981132	51,42857142857143	0,547553154980007	1
21	48	6,962312109983488	2,5669999999999997	18,065729166666667	65,44566037735851	0,11320754716981132	59,16666666666666	1,7630212422794589	2
22	108	7,126509844821638	2,5669999999999997	5,665850340136053	15,714716981132073	0,07547169811320754	91,0	1,3414714773398893	0
23	160	7,265637690770397	2,5669999999999997	47,6659477124183	275,2033962264151	0,3584905660377358	17,57894736842105	1,9902812424255885	2
24	96	0,0	0,875	177,60000000000005	3,350943396226416	0,018867924528301886	0,0	0,0	0
25	100	5,518179003891944	2,5669999999999997	37,00626506024096	57,95320754716981	0,1320754716981132	48,85714285714285	1,602817824734249	1
26	147	1,9182958340544891	2,5669999999999997	276,625	31,316037735849058	0,07547169811320754	65,75	1,2516291673878228	1
27	96	7,130633374059363	2,5669999999999997	16,642888888888887	56,52301886792453	0,11320754716981132	47,0	1,379608417856802	1
28	28	5,6035863830213035	2,5669999999999997	4,194482758620689	4,590188679245283	0,018867924528301886	0,0	0,0	0
29	288	8,36653437102371	2,5669999999999997	6,031942446043165	79,09811320754717	0,3207547169811321	21,11764705882353	2,2657986221241413	0
30	12	6,806295907760665	2,5669999999999997	5,55390243902439	12,889245283018868	0,03773584905660377	170,0	0,99880767678356	1
31	72	3,7004397181410926	2,5669999999999997	30,731538461538463	7,537924528301888	0,03773584905660377	182,0	0,0	0
32	12	3,8073549220576055	2,5669999999999997	16,675	4,4047169811320765	0,018867924528301886	0,0	0,0	0
33	16	4,582118926162054	2,5669999999999997	23,791379310344826	13,017924528301885	0,03773584905660377	21,5	0,8935711016541907	1
34	288	6,648142497361173	2,5669999999999997	27,26965811965812	60,19905660377359	0,1320754716981132	51,28571428571429	1,9988960854237303	1
35	1600	8,301291744892692	2,5669999999999997	113,49160714285715	1199,156603773585	0,9433962264150944	7,0	2,1941328508523417	2
36	48	6,202706064089378	2,5669999999999997	13,053274336283186	27,830566037735853	0,07547169811320754	87,5	1,4988667466665686	1
37	144	6,936113201333063	2,5669999999999997	20,468165374677003	149,4562264150943	0,4716981132075472	13,88	1,965921860016762	1
38	8	6,127037994961237	2,5669999999999997	3,2629411764705885	5,233018867924528	0,018867924528301886	0,0	0,0	1
39	960	5,700908648896433	2,5669999999999997	172,75655737704918	397,66603773584916	0,3207547169811321	21,41176470588235	2,24331320448662	2
40	12	6,574032338688197	2,5669999999999997	4,970175438596493	10,690566037735847	0,05660377358490566	66,66666666666667	1,5806793836555055	0
41	36	7,165530039698519	2,5669999999999997	9,810813397129186	77,37584905660377	0,37735849056603776	17,05	2,529047495455594	0
42	48	4,08746284125034	2,5669999999999997	22,337058823529414	7,1647169811320754	0,03773584905660377	65,0	0,8739810481273578	0
43	144	4,523561956057013	2,5669999999999997	10,431304347826083	4,526792452830188	0,03773584905660377	158,0	0,4262286569981449	0
44	96	4,121928094887362	2,5669999999999997	50,42700000000002	19,02905660377359	0,05660377358490566	111,0	1,4387586809150084	1
45	16	6,093409091335663	2,5669999999999997	4,415352112676056	5,914905660377361	0,018867924528301886	0,0	0,0	1
46	576	10,348166141631932	2,5669999999999997	6,75739810530954	578,7137735849058	3,849056603773585	1,4705882352941178	2,4811821362748234	0
47	12	6,712852441389347	2,5669999999999997	3,305	7,981886792452832	0,03773584905660377	159,5	0,98231660802055	0
48	24	5,974746425491722	2,5669999999999997	15,0192523364486	30,321886792452837	0,11320754716981132	30,83333333333333	1,420107486948019	1
49	18	2,688721875540867	2,5669999999999997	18,89583333333333	4,278301886792453	0,07547169811320754	75,0	1,584962500721156	0
50	25	5,28737646670819	2,5669999999999997	16,144153846153845	19,79943396226415	0,11320754716981132	44,83333333333334	1,3473481189308083	0
51	100	5,028991962451991	2,5669999999999997	52,38666666666667	38,54867924528302	0,05660377358490566	109,0	1,5485806065228545	2
52	60	6,6829796534772274	3,57	16,10587155963303	66,24679245283019	0,2075471698113208	33,45454545454545	2,1107854542147444	1
53	24	6,918158468888639	2,5669999999999997	4,620114285714285	15,25509433962264	0,05660377358490566	123,33333333333331	0,7653503521427639	1
54	12	3,169925001442312	2,5669999999999997	17,88888888888889	3,0377358490566033	0,018867924528301886	0,0	0,0	0
55	125	5,028639311838575	2,5669999999999997	23,53647058823529	15,098867924528301	0,07547169811320754	75,25	0,19143325481419346	0
56	80	5,745691208039532	2,5669999999999997	29,94186046511628	48,58490566037736	0,05660377358490566	114,0	0,7824441294066891	2
57	240	7,6107007201505	0,46299999999999997	31,847309523809525	252,37490566037738	0,1320754716981132	52,85714285714285	1,4190641008326017	2
58	48	4,001629167387823	2,5669999999999997	20,569583333333334	9,314528301886794	0,07547169811320754	46,75	1,1431558784658322	0
59	12	2,3219280948873617	2,5669999999999997	23,130000000000006	2,182075471698113	0,018867924528301886	0,0	0,0	0
