	Imax	E	PIL	Mt	TsW	NbxW	MeanD	Eday_of_week	class
0	0,0022921441967076474	0,41897697573765574	0,16767173571054012	0,0008457171200978443	0,019120608754468478	0,1625615763546798	0,0	0,3305868600779129	0
1	0,006459679099812461	0,6284313038022366	0,16767173571054012	0,0008845255143329881	0,011490229113702828	0,039408866995073885	0,1917808219178082	0,7593521577924839	1
2	0,0748072515107314	0,6286117399764124	0,17979811221814365	0,0013789291571837273	0,023824364240252142	0,06896551724137932	0,13296803652968037	0,9366652870110326	1
3	0,016461762867264015	0,43434559388511	0,16767173571054012	0,0016364893215758763	0,0033910845415473234	0,01970443349753695	0,30356164383561646	0,46042164802248975	0
4	0,006459679099812461	0,0	0,16767173571054012	0,014668093677902698	0,003131915071904551	0,009852216748768475	0,07123287671232877	0,3589267656702466	1
5	0,029797874557199417	0,5544255130796961	0,16767173571054012	0,002215054829956902	0,016573932422663834	0,06403940886699508	0,13385518590998044	0,9760998130656028	1
6	0,024796832673473643	0,6580153617952381	0,16767173571054012	0,0007969217769659651	0,019959528669559898	0,09852216748768476	0,09315068493150686	0,7966724714257868	1
7	0,029797874557199417	0,5257186495156054	0,16767173571054012	0,004424837063251264	0,01916602170236713	0,054187192118226604	0,1611872146118722	0,579733827470257	1
8	0,05980412585955407	0,8365110439507432	0,16767173571054012	0,0012068681268538827	0,21518925361775465	0,4384236453201971	0,019665144596651446	0,9486553990847203	2
9	0,010210460512606793	0,4617550450325906	0,16767173571054012	0,0014380222492290093	0,007184034213670144	0,029556650246305417	0,2207436399217221	0,5286557056267182	1
10	0,009793707022296311	0,35759376758107636	0,16767173571054012	0,0018280992544306407	0,0017458516384101996	0,0	0,0	0,0	1
11	0,004792665138570535	0,46129499632505755	0,16767173571054012	0,0009345072520105207	0,0021376728310618246	0,009852216748768475	0,5881278538812784	0,5957116860828349	0
12	0,4998958116274224	0,4763760327328582	0,16767173571054012	0,01340318280998601	0,20873796054683785	0,29064039408867	0,028949771689497715	0,888552922667347	2
13	0,004792665138570535	0,426964137759554	0,16767173571054012	0,000745983586005193	0,0013865656303905455	0,0049261083743842365	0,30684931506849317	0,0	0
14	0,06980620962700562	0,6897230022118954	0,08272155217619297	0,0013132373802900808	0,02264760929884992	0,06896551724137932	0,12127853881278537	0,911409484913308	1
15	0,12481767034798917	0,8145762609645806	0,16767173571054012	0,004637726049920842	0,3176520200224468	0,1477832512315271	0,06292532037118868	0,5596628433828341	2
16	0,006459679099812461	0,441248128155526	0,16767173571054012	0,001210279096569187	0,00254312508232442	0,009852216748768475	0,6666666666666667	0,6097642997833631	0
17	0,0014586372160866848	0,0	0,16767173571054012	0,003945315852445692	0,00027513215670035395	0,0	0,0	0,0	0
18	0,03979995832465097	0,7317189031064858	0,16767173571054012	0,0029008975398946805	0,10057977914241413	0,30049261083743845	0,031197525408749437	0,9158909986664051	1
19	0,05980412585955407	0,5022695539540176	0,16767173571054012	0,0022911376662476048	0,06164470487897197	0,17733990147783252	0,05257312106627175	0,9742124734712762	1
20	0,024796832673473643	0,4452252111553168	0,16767173571054012	0,0047512666977495436	0,010616442385532826	0,029556650246305417	0,2818003913894325	0,21401761356335575	1
21	0,009793707022296311	0,6728063711668929	0,16767173571054012	0,0008388266114036372	0,012431955907686455	0,024630541871921183	0,32420091324200906	0,6890976620305105	2
22	0,022296311731610754	0,6886736980527228	0,16767173571054012	0,0002128325166791725	0,00297723842787692	0,014778325123152709	0,4986301369863014	0,5243299607214852	0
23	0,03313190247968327	0,702118384197549	0,16767173571054012	0,0023331607312297525	0,05231055052545579	0,08866995073891626	0,09632299927901947	0,7779249155077705	2
24	0,019795790789747865	0,0	0,05676455165180913	0,008892736883023784	0,0006266699840358782	0,0	0,0	0,0	0
25	0,02062929777036883	0,5332518755851472	0,16767173571054012	0,0017950185053861745	0,011007510282840161	0,029556650246305417	0,2677103718199608	0,6264802653524263	1
26	0,030423004792665142	0,18537543829499908	0,16767173571054012	0,013891903898870675	0,0059433209104169694	0,014778325123152709	0,36027397260273974	0,4892140334401189	1
27	0,019795790789747865	0,6890721772790211	0,16767173571054012	0,000766996102082909	0,010735606534758194	0,024630541871921183	0,25753424657534246	0,5392362340646373	1
28	0,005626172119191498	0,5415052586445626	0,16767173571054012	0,00013855216038835685	0,000862272070764421	0,0	0,0	0,0	0
29	0,05980412585955407	0,8085040630884466	0,16767173571054012	0,0002313142695760446	0,015027524694456234	0,0788177339901478	0,11571313456889605	0,8856141353798873	0
30	0,0022921441967076474	0,6577296706107287	0,16767173571054012	0,00020718095137010193	0,0024400671049841175	0,0049261083743842365	0,9315068493150686	0,3903957697071114	1
31	0,014794748906022087	0,35759376758107636	0,16767173571054012	0,0014782459101254758	0,0014226879357096146	0,0049261083743842365	0,9972602739726028	0,0	0
32	0,0022921441967076474	0,3679255696079476	0,16767173571054012	0,0007686171958219535	0,0008270106744102559	0,0	0,0	0,0	0
33	0,0031256511773286103	0,4427952608653655	0,16767173571054012	0,0011278796923685943	0,0024645312680701198	0,0049261083743842365	0,1178082191780822	0,3492628121779181	1
34	0,05980412585955407	0,6424464399170097	0,16767173571054012	0,0013034767304442138	0,01143448525822534	0,029556650246305417	0,2810176125244619	0,7812921285772535	1
35	0,33319441550322987	0,8021993106097887	0,16767173571054012	0,005656295953860611	0,2279701287546751	0,2413793103448276	0,038356164383561646	0,8576027227850171	2
36	0,009793707022296311	0,5994014764737046	0,16767173571054012	0,0005857784028050456	0,005280672105889507	0,014778325123152709	0,4794520547945206	0,5858497595229138	1
37	0,029797874557199417	0,6702746270595942	0,16767173571054012	0,0009601109320172352	0,028403825994227885	0,11822660098522168	0,07605479452054795	0,768403763371948	1
38	0,0014586372160866848	0,5920892563090399	0,16767173571054012	9,152431942522016e-05	0,0009844852725738222	0,0	0,0	0,0	1
39	0,1998332986038758	0,550910042501249	0,16767173571054012	0,008648221067787199	0,07559282908747382	0,0788177339901478	0,11732473811442384	0,876825444493916	2
40	0,0022921441967076474	0,6352847691766433	0,16767173571054012	0,00017771214281874227	0,0020220599313166823	0,009852216748768475	0,36529680365296807	0,6178271943499248	0
41	0,007293186080433423	0,6924444333059864	0,16767173571054012	0,0004220863676907753	0,014700092318138002	0,09359605911330052	0,09342465753424659	0,988508064729444	0
42	0,009793707022296311	0,39499393277094574	0,16767173571054012	0,0010544599396984807	0,001351734688518832	0,0049261083743842365	0,3561643835616438	0,34160580852948824	0
43	0,029797874557199417	0,43713657996446087	0,16767173571054012	0,0004534111633924205	0,0008502193452557744	0,0049261083743842365	0,8657534246575342	0,16659650149653113	0
44	0,019795790789747865	0,3983244990920994	0,16767173571054012	0,0024725493858635027	0,003607352047772413	0,009852216748768475	0,6082191780821918	0,562355812549806	1
45	0,0031256511773286103	0,5888395110725114	0,16767173571054012	0,00014970250413594586	0,0011141238142055151	0,0	0,0	0,0	1
46	0,11981662846426339	1,0	0,16767173571054012	0,0002679380918761095	0,11001315325413547	1,0	0,008058017727639002	0,9697993241239854	0
47	0,0022921441967076474	0,6486997164050861	0,16767173571054012	9,364761236451387e-05	0,0015070928854770114	0,0049261083743842365	0,873972602739726	0,3839500408318984	0
48	0,004792665138570535	0,5773724874260175	0,16767173571054012	0,0006850286161078235	0,00575431552141382	0,024630541871921183	0,16894977168949768	0,5550657732419911	1
49	0,0035424046676390914	0,25982592845352687	0,16767173571054012	0,0008807334972376897	0,0008029769658067046	0,014778325123152709	0,410958904109589	0,6195013012099913	0
50	0,005001041883725776	0,5109481616686102	0,16767173571054012	0,0007418180180103211	0,0037538141854265897	0,024630541871921183	0,24566210045662107	0,5266269154511161	0
51	0,02062929777036883	0,48597905113059064	0,16767173571054012	0,002571480978512375	0,007318371883401933	0,009852216748768475	0,5972602739726027	0,6052810084358233	2
52	0,0122942279641592	0,6458129452126582	0,23341636077608807	0,0007398853793426507	0,0125842650520606	0,049261083743842374	0,18331257783312577	0,8250254090340841	1
53	0,004792665138570535	0,6685395628754013	0,16767173571054012	0,00016003969475998875	0,0028898561679392334	0,009852216748768475	0,6757990867579907	0,2991462188021711	1
54	0,0022921441967076474	0,3063272233994503	0,16767173571054012	0,0008298990266145448	0,0005671237806300648	0,0	0,0	0,0	0
55	0,025838716399249846	0,48594497256936636	0,16767173571054012	0,0011150109089742828	0,0028601548086500685	0,014778325123152709	0,4123287671232877	0,07482394719010507	0
56	0,016461762867264015	0,5552376265900794	0,16767173571054012	0,0014383798945450282	0,009226433119282668	0,009852216748768475	0,6246575342465753	0,30582752340892183	2
