	Imax	E	PIL	Mt	TsW	NbxW	MeanD	Eday_of_week	class
0	48	6,542590054374754	2,5669999999999997	7,1025454545454565	14,741132075471699	0,07547169811320754	39,25	0,9353400851297832	0
1	96	4,4782321974138615	2,5669999999999997	9,969032258064518	5,830943396226416	0,03773584905660377	144,0	0,7706290693639405	0
2	24	5,492260864523373	2,752	18,845102040816325	17,422830188679246	0,07547169811320754	81,25	1,4609051511279385	0
3	24	3,0	2,5669999999999997	19,36875	2,9235849056603773	0,018867924528301886	0,0	0,0	0
4	24	5,115847010357804	2,5669999999999997	10,18282608695652	8,837924528301887	0,05660377358490566	92,33333333333331	1,0	0
5	24	6,410126553043518	2,5669999999999997	4,108172043010753	7,20867924528302	0,03773584905660377	164,5	0,0	0
6	24	3,7004397181410926	2,5669999999999997	11,498461538461536	2,8203773584905667	0,018867924528301886	0,0	0,0	0
7	100	6,993936010190994	2,5669999999999997	6,587378640776699	25,603773584905664	0,1320754716981132	32,57142857142857	0,94984855283656	0
8	96	7,824041717714579	2,5669999999999997	8,853489361702128	78,5120754716981	0,3962264150943397	16,761904761904766	2,3971700894030747	0
9	48	5,156889086516209	2,5669999999999997	14,369622641509432	14,369622641509432	0,11320754716981132	31,66666666666667	1,883373023128839	0
10	40	5,873557262275183	2,5669999999999997	8,949833333333334	10,13188679245283	0,05660377358490566	82,33333333333333	0,9007196798623593	0
11	12	2,8073549220576046	2,5669999999999997	18,017142857142858	2,379622641509434	0,018867924528301886	0,0	0,0	0
12	72	0,0	2,5669999999999997	76,32000000000002	1,4400000000000002	0,018867924528301886	0,0	0,0	0
13	12	5,321928094887364	2,5669999999999997	5,2162500000000005	3,936792452830189	0,018867924528301886	0,0	0,0	0
14	25	3,3219280948873617	2,5669999999999997	15,173999999999998	2,863018867924528	0,018867924528301886	0,0	0,0	0
15	8	2,664653803789036	2,5669999999999997	30,191304347826094	13,101886792452836	0,1509433962264151	38,125	1,565340216174067	0
16	24	2,8073549220576046	2,5669999999999997	10,142857142857142	1,339622641509434	0,018867924528301886	0,0	0,0	0
17	48	5,521869914229534	2,5669999999999997	17,542247191011235	29,457735849056608	0,16981132075471694	37,555555555555564	1,6500423628522918	0
18	96	3,0	2,5669999999999997	39,69125	5,991132075471697	0,03773584905660377	175,0	1,0	0
19	906	6,675641766914067	2,5669999999999997	10,366285714285716	27,382641509433967	0,1320754716981132	50,57142857142857	1,4442449424434465	0
20	12	4,640223928941852	2,5669999999999997	16,718666666666667	9,463396226415094	0,07547169811320754	57,5	1,5058231002082845	0
21	12	4,08746284125034	2,5669999999999997	11,390588235294118	3,653584905660377	0,018867924528301886	0,0	0,0	0
22	8	5,3349625007211605	2,5669999999999997	8,162291666666668	7,392264150943396	0,03773584905660377	29,0	0,9684610087601622	0
23	12	2,8073549220576046	2,5669999999999997	20,342857142857145	2,686792452830189	0,018867924528301886	0,0	0,0	0
24	12	4,4496987351738495	2,5669999999999997	15,4640625	9,336792452830187	0,09433962264150944	68,4	1,9772170014624824	0
